Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Sri Lanka,LKA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,39729240852,42929521560,46063569892,50506430119,54198262286,58049966920,61307124951,66496968614,70160977717,74095357277,80219612594,80707690507,85438265097,92694593586,1.00E+11,1.10E+11,1.21E+11,1.34E+11,1.43E+11,1.50E+11,1.64E+11,1.82E+11,2.07E+11,2.18E+11,2.29E+11,2.36E+11,2.52E+11,2.63E+11,2.78E+11,2.89E+11,80219612594
Lower middle income,LMC,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3.02E+12,3.13E+12,3.26E+12,3.37E+12,3.52E+12,3.76E+12,4.04E+12,4.27E+12,4.53E+12,4.86E+12,5.15E+12,5.53E+12,5.87E+12,6.36E+12,7.01E+12,7.69E+12,8.52E+12,9.37E+12,9.94E+12,1.05E+13,1.13E+13,1.21E+13,1.31E+13,1.39E+13,1.46E+13,1.53E+13,1.62E+13,1.72E+13,1.86E+13,1.97E+13,5.15E+12
Low & middle income,LMY,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.05E+13,1.11E+13,1.17E+13,1.23E+13,1.29E+13,1.38E+13,1.48E+13,1.58E+13,1.61E+13,1.69E+13,1.83E+13,1.95E+13,2.07E+13,2.24E+13,2.48E+13,2.74E+13,3.09E+13,3.46E+13,3.77E+13,3.93E+13,4.27E+13,4.63E+13,4.97E+13,5.26E+13,5.50E+13,5.61E+13,5.85E+13,6.22E+13,6.68E+13,7.06E+13,1.83E+13
Lesotho,LSO,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2223876230,2348661121,2444073836,2481831635,2643187593,2709820039,2918700796,3045615020,3031882387,3151450620,3256794600,3913065158,4007738192,4213298510,4222502297,4262518909,4395361348,5262004437,5601288396,5576756208,5732452516,5867446787,5807273820,6324234618,6791590360,7160368694,7170407005,6588747317,6744433399,7086526344,3256794600
Late-demographic dividend,LTE,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,5.16E+12,5.44E+12,5.63E+12,6.05E+12,6.46E+12,6.97E+12,7.45E+12,7.96E+12,8.21E+12,8.68E+12,9.56E+12,1.03E+13,1.11E+13,1.21E+13,1.35E+13,1.50E+13,1.72E+13,1.96E+13,2.17E+13,2.26E+13,2.47E+13,2.71E+13,2.92E+13,3.09E+13,3.24E+13,3.26E+13,3.38E+13,3.59E+13,3.89E+13,4.15E+13,9.56E+12
Lithuania,LTU,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,21433686977,22703453375,24787267978,26934380686,26905497417,29038287854,32322355421,35703936016,40150224154,43020739218,47501311003,52845780463,59288361334,64177351576,58639749024,61887812672,67271020820,71500144701,77288358780,81671309475,80739607678,85539531065,92333620358,1.02E+11,1.08E+11,29038287854
Luxembourg,LUX,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,10963214640,12405068998,12850610137,13448793505,13738408326,15310042813,16054149345,17310622987,17719905437,19904451615,21404133397,22205489222,22170831435,22112517215,26870197070,29304951694,29980612647,34885000818,34990189379,27754962924,31330951897,32928110627,33825803108,34690043273,37434314553,38490072748,41005218959,43321152777,46600092090,49390054205,21404133397
Latvia,LVA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,13770041547,14315127648,15879577432,17128130115,17515640038,18995691687,21183922395,23300160131,25109532563,27127075791,30747194444,34170453849,38823497118,41959860445,38898034938,37408551396,40902972081,43246225329,45811863697,47517895401,49126607566,52256251870,55683191337,60225929124,62269428537,18995691687
"Macao SAR, China",MAC,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,9433642657,10121574951,11747716575,12553650196,13319934483,13878609380,13816019631,13977332172,13390292908,12991847498,13706107537,15627085786,17267184836,19329615484,24278902455,26760633802,29988063963,39046721035,36971369691,38224456301,47597861283,57350950643,64100909366,74713533744,77917473234,64809126006,65773504327,72268933053,77930147111,,13706107537
Morocco,MAR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,61969669299,68537108718,68864049015,69570710070,78947420793,76003772289,87618706192,87684096475,95659168953,98172757545,1.02E+11,1.12E+11,1.18E+11,1.27E+11,1.38E+11,1.47E+11,1.63E+11,1.74E+11,1.88E+11,1.95E+11,2.05E+11,2.20E+11,2.22E+11,2.33E+11,2.24E+11,2.42E+11,2.49E+11,2.59E+11,2.74E+11,2.86E+11,1.02E+11
Moldova,MDA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,9330892183,9626279201,8962199020,8886765088,9463199213,10510898316,11772546220,12978213821,14573633204,16131121156,17150924367,17740821304,19584810054,17843647183,19629015934,21128597777,23013198255,26217252652,27399539465,27755343312,31375151987,33931111963,35945610841,38094307114,9463199213
Madagascar,MDG,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,13493083403,12952535112,13544310508,14192342756,14384650882,14943083616,15714214642,16619199327,17516111708,18661530168,20000324222,21719978128,19333172595,21648258648,23466060030,25169793771,27272882274,30029763769,32703464533,31515710895,31981783672,33215344356,33270003412,34214331592,35835765901,36248277778,38589859315,39408585196,41953529338,44681093897,20000324222
Maldives,MDV,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,1493629258,1642954875,1801596075,1962161936,2112296275,2253180771,2257030705,2466212611,2830947399,3101821749,2781537610,3616677052,3489661779,4014499659,3817992392,4090164280,4606288828,4925577794,5462304304,6289083097,7011219895,7610559254,8255489175,9005991338,9757024013,2253180771
Middle East & North Africa,MEA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.01E+12,2.26E+12,2.42E+12,2.54E+12,2.62E+12,2.76E+12,2.90E+12,3.05E+12,3.27E+12,3.35E+12,3.60E+12,3.74E+12,3.84E+12,4.10E+12,4.56E+12,4.91E+12,5.39E+12,5.85E+12,6.23E+12,6.29E+12,6.65E+12,7.01E+12,7.40E+12,7.51E+12,7.54E+12,6.95E+12,6.93E+12,7.33E+12,7.57E+12,7.74E+12,3.60E+12
Mexico,MEX,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,6.60E+11,7.16E+11,7.62E+11,7.41E+11,7.93E+11,7.49E+11,8.17E+11,8.95E+11,9.52E+11,9.97E+11,1.07E+12,1.10E+12,1.12E+12,1.16E+12,1.24E+12,1.31E+12,1.46E+12,1.53E+12,1.63E+12,1.61E+12,1.72E+12,1.88E+12,1.97E+12,2.00E+12,2.12E+12,2.17E+12,2.32E+12,2.40E+12,2.50E+12,2.60E+12,1.07E+12
Marshall Islands,MHL,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,176563960.5,154763179.1,149003548.6,154482252.1,158395043.7,165195612.6,178858139.3,183887750.5,185037714,192632496,205190881.7,208725029.4,220098824.3,208418571.2,212534146.3,223890702.1,225123576.2,214374318.1,232239330.3,245166380.9,271487664,270712342.2,281603322.6,297164757.5,,165195612.6
Middle income,MIC,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.02E+13,1.09E+13,1.14E+13,1.20E+13,1.27E+13,1.35E+13,1.44E+13,1.54E+13,1.57E+13,1.65E+13,1.79E+13,1.90E+13,2.02E+13,2.19E+13,2.42E+13,2.68E+13,3.03E+13,3.39E+13,3.69E+13,3.84E+13,4.18E+13,4.53E+13,4.87E+13,5.15E+13,5.38E+13,5.49E+13,5.72E+13,6.08E+13,6.53E+13,6.91E+13,1.79E+13
North Macedonia,MKD,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,10902656034,10638226995,9924221589,9482012808,9592283675,9729854741,9999188343,10288915890,10780878981,11331467972,12239646941,12225671432,12773086944,13191887952,14474830539,15708303388,17635449718,18194606067,21276842111,22433750807,23039049149,23634695064,24027033827,25647248765,27256462776,27845374419,30124351865,31392532253,34320670390,35977961790,12239646941
Mali,MLI,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,6762200117,7844193580,7754435487,8212889666,8618870760,8833378459,9626247614,10249702130,11171729666,11997414810,12292742588,13941544624,14389781144,16466831473,17184734583,18883602842,20273266451,21559100739,23141943945,24091169428,25839494612,27331464773,27142665900,28848666649,31565052225,34646998122,38276068961,40237794151,43295560904,46203753443,12292742588
Malta,MLT,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3822005250,4150072461,4389784288,4653896095,4936903574,5346695894,5600937882,5979710293,6185832593,6653565517,6894105599,7322585750,7819190928,8300039418,8604496358,8733526272,9056072569,9673363627,10690611238,10421021475,11301807724,11778091253,12104608748,13074360608,14147666603,15748171670,16306739506,17869983175,20407274946,22101200587,6894105599
Myanmar,MMR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,17586704025,18029436097,20240943675,21959216637,24113814466,26322060271,28559292614,30696255422,32865442873,36986975197,42998704282,48895682638,55658008631,64546445659,75283770162,88147560833,1.03E+11,1.18E+11,1.33E+11,1.48E+11,1.64E+11,1.77E+11,1.84E+11,2.02E+11,2.13E+11,2.26E+11,2.32E+11,2.46E+11,2.67E+11,2.80E+11,42998704282
Middle East & North Africa (excluding high income),MNA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.07E+12,1.18E+12,1.26E+12,1.33E+12,1.37E+12,1.45E+12,1.55E+12,1.64E+12,1.78E+12,1.87E+12,2.01E+12,2.11E+12,2.21E+12,2.31E+12,2.56E+12,2.73E+12,3.00E+12,3.29E+12,3.50E+12,3.61E+12,3.82E+12,3.86E+12,4.04E+12,4.07E+12,4.02E+12,3.85E+12,3.91E+12,4.08E+12,4.18E+12,4.26E+12,2.01E+12
Montenegro,MNE,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,3816026970,4319663595,4572050885,4751381875,5054314287,5163063336,6531075153,7752860955,8651059731,8071206857,8394207817,9046253130,8749560278,9417519251,9684830977,10384167492,11424501940,12541216083,13993383199,15004477136,3816026970
Mongolia,MNG,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,7184942832,6885403073,6272927425,6125185314,6482734229,7058736068,7406966438,7832351766,8271983028,8646806175,8899686950,9391553610,9975244444,10828717693,12322368251,13422679813,15135132305,16951614940,18668342462,18345008311,18957879258,22657114467,26658538160,28685437151,29864062853,29636387676,30129523616,30263180633,34729040154,36822695895,8899686950
Mozambique,MOZ,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,3984862274,3735362695,4244181044,4622690821,4876909509,5604896492,6382210381,7050245933,8020242187,8182877751,9298110515,9628762675,11420370932,12705518911,13690991669,15036433024,16857759743,18550512011,20448188247,21834216473,24306280893,25627026605,27637286757,29600088338,34261446172,37122197979,35680839919,38193003065,39846245913,8182877751
Mauritania,MRT,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,5199084913,5482465218,5699929580,6135496273,6066738204,6823218401,7720961030,7511918664,7844341603,8268118912,8062494582,7954577709,8621231272,9358823794,10061624428,11199079618,13089954032,13245639975,13593241978,13929125582,14118200542,14841521503,15331799325,16624623434,16238197198,16498775891,19213092379,21432474969,22620181048,24250261613,8062494582
Mauritius,MUS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,5192244898,5665778040,6181031517,6633596270,6999038560,7468743065,7988402410,8637966610,9245593059,9648715821,10676157541,11349047525,11712470020,12537795998,13473040485,14152520081,15421531011,17078312581,18164830361,18696525734,19451212765,20460710910,22061568419,24215842267,25119627940,26339259783,28287860058,29764244948,32230149537,33975841890,10676157541
Malawi,MWI,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,4331583788,4880056577,4623259855,5197469886,4704437815,5618215071,6220484777,6575943906,6865299511,7177264481,7468702620,7261461675,7517169631,8091700823,8757644018,9347339332,10097467131,11418403660,12536347426,13610993241,14625812055,15674391717,15561165077,17042708430,17109325958,16473997717,17560554548,17887349679,18914054877,20126554237,7468702620
Malaysia,MYS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.18E+11,1.32E+11,1.47E+11,1.66E+11,1.85E+11,2.08E+11,2.33E+11,2.53E+11,2.36E+11,2.50E+11,2.75E+11,2.85E+11,3.08E+11,3.36E+11,3.69E+11,4.04E+11,4.47E+11,4.91E+11,5.20E+11,5.22E+11,5.60E+11,6.07E+11,6.43E+11,6.69E+11,7.11E+11,7.30E+11,7.62E+11,8.06E+11,8.62E+11,9.21E+11,2.75E+11
North America,NAC,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,6.44E+12,6.65E+12,7.00E+12,7.33E+12,7.81E+12,8.24E+12,8.74E+12,9.32E+12,9.91E+12,1.05E+13,1.13E+13,1.17E+13,1.20E+13,1.25E+13,1.34E+13,1.43E+13,1.53E+13,1.58E+13,1.60E+13,1.57E+13,1.65E+13,1.72E+13,1.81E+13,1.87E+13,1.97E+13,2.03E+13,2.07E+13,2.16E+13,2.27E+13,2.36E+13,1.13E+13
Namibia,NAM,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,5336310091,6072650506,6491345016,6574869878,6814084960,7411376628,7626788215,8069118334,8484046441,8658007630,9461417734,9704517304,10497547751,11532212602,12799913324,13158659147,14629437197,15355658855,16106047731,16234948365,17069770954,18530827059,19680724579,21629943604,23507845287,24438808113,23975062172,23704551385,24142192952,24397824598,9461417734
Niger,NER,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,6172340099,6354748714,6631404221,6811709257,7066328508,7416486982,7662309768,7926321963,8932003644,9068072124,9177552002,10099287825,10807948970,11214314165,11712763164,12976297075,14155806666,14943396543,16344664709,16803463723,18459954394,19437967994,21317946499,21679918302,22970934375,24039021556,24750653852,26061195032,28811246065,31117585819,9177552002
Nigeria,NGA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.85E+11,1.92E+11,2.03E+11,1.98E+11,2.03E+11,2.11E+11,2.26E+11,2.37E+11,2.43E+11,2.56E+11,2.55E+11,2.87E+11,3.33E+11,3.60E+11,4.04E+11,4.42E+11,5.15E+11,5.49E+11,5.96E+11,6.45E+11,7.05E+11,7.57E+11,7.93E+11,8.53E+11,9.39E+11,9.57E+11,9.53E+11,9.60E+11,9.87E+11,1.04E+12,2.55E+11
Nicaragua,NIC,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,8190722756,7637156645,7621329779,7896716192,8245910054,9254895882,10178725374,10939299904,11721122697,12719617780,13551689563,14175391303,14595236259,15275517390,16590298965,18013422034,19167850465,20800175692,21945397250,21289838734,22539593499,24473755140,25444605044,26590215662,29211123154,31682119559,34181725306,36355737422,35834553938,35581824535,13551689563
Netherlands,NLD,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.84E+11,3.02E+11,3.13E+11,3.27E+11,3.46E+11,3.67E+11,3.86E+11,4.10E+11,4.34E+11,4.69E+11,5.17E+11,5.30E+11,5.55E+11,5.59E+11,5.86E+11,6.06E+11,6.75E+11,7.19E+11,7.42E+11,7.30E+11,7.51E+11,7.89E+11,8.06E+11,8.39E+11,8.28E+11,8.53E+11,8.77E+11,9.54E+11,1.04E+12,1.07E+12,5.17E+11
Norway,NOR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,75927540175,80629722282,86353602078,90771009969,97981650154,1.05E+11,1.16E+11,1.25E+11,1.24E+11,1.35E+11,1.64E+11,1.71E+11,1.73E+11,1.77E+11,1.95E+11,2.23E+11,2.52E+11,2.62E+11,2.93E+11,2.69E+11,2.87E+11,3.11E+11,3.31E+11,3.44E+11,3.50E+11,3.27E+11,3.24E+11,3.54E+11,3.96E+11,3.90E+11,1.64E+11
Nepal,NPL,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,14260074918,15677014085,16703121123,17728046326,19609517108,20682115557,22192972392,23711903779,24698283939,26184383622,28462645244,30497155115,30857012521,32668135049,35056496304,37628038002,40262954103,42866801618,46346893791,48920897555,51657022296,54425821378,59206619400,63735009673,70944811653,72284863171,71476639814,86617232592,94283318513,1.03E+11,28462645244
Nauru,NRU,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,,,,,,,,48522152.15,54333382.46,62796220.05,72021093.96,82081790.63,92329590.95,126031537.6,158652606.4,186609701,194518276.4,192267596.9,200211269.1,224159842.1,
New Zealand,NZL,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,47415764434,47479894689,49273788147,52909279485,57681044975,61652425177,63775570418,68025305270,70406454385,74201589227,78280970506,82882393836,87389067246,91912059006,96739817613,99289747883,1.08E+11,1.15E+11,1.18E+11,1.27E+11,1.29E+11,1.37E+11,1.39E+11,1.55E+11,1.61E+11,1.66E+11,1.82E+11,1.95E+11,2.11E+11,2.17E+11,78280970506
OECD members,OED,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.82E+13,1.91E+13,1.99E+13,2.06E+13,2.18E+13,2.28E+13,2.40E+13,2.54E+13,2.64E+13,2.76E+13,2.96E+13,3.07E+13,3.19E+13,3.30E+13,3.51E+13,3.71E+13,3.99E+13,4.19E+13,4.31E+13,4.24E+13,4.45E+13,4.67E+13,4.85E+13,5.04E+13,5.24E+13,5.41E+13,5.61E+13,5.87E+13,6.23E+13,6.44E+13,2.96E+13
Oman,OMN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,40605228898,44993110250,49082062856,53333580814,56491832581,60793796278,63588244134,68439949092,70909858054,71697860246,78042867459,82807057269,83281139970,84549629868,88782411567,92194625073,1.02E+11,1.09E+11,1.17E+11,1.23E+11,1.30E+11,1.33E+11,1.47E+11,1.52E+11,1.47E+11,1.28E+11,1.25E+11,1.30E+11,1.32E+11,1.30E+11,78042867459
Other small states,OSS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,2.22E+11,2.39E+11,2.53E+11,2.71E+11,2.96E+11,3.20E+11,3.84E+11,4.37E+11,4.85E+11,4.91E+11,5.37E+11,6.02E+11,6.54E+11,6.82E+11,6.92E+11,6.13E+11,6.10E+11,6.68E+11,6.98E+11,7.27E+11,2.22E+11
Pakistan,PAK,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.03E+11,2.21E+11,2.43E+11,2.52E+11,2.67E+11,2.86E+11,3.05E+11,3.13E+11,3.24E+11,3.43E+11,3.64E+11,3.85E+11,4.00E+11,4.33E+11,4.80E+11,5.27E+11,5.76E+11,6.17E+11,6.40E+11,6.61E+11,6.85E+11,7.22E+11,7.42E+11,7.72E+11,8.14E+11,8.57E+11,8.81E+11,9.35E+11,1.01E+12,1.04E+12,3.64E+11
Panama,PAN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,12041562082,13246707230,14863274477,16400524489,17435576835,17773094546,18926940790,20271580885,21943906108,22843406992,24364003729,24908792800,26735195722,27517726690,29907517285,32560340310,36430564545,42470623795,47512762926,48805783550,50865949436,59266837876,65663109756,74726193767,81538689298,94068749852,1.04E+11,1.18E+11,1.23E+11,1.30E+11,24364003729
Peru,PER,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,69666121825,76408202463,77384763213,83019324319,94761246935,1.04E+11,1.10E+11,1.19E+11,1.21E+11,1.25E+11,1.30E+11,1.35E+11,1.44E+11,1.51E+11,1.60E+11,1.73E+11,1.88E+11,2.10E+11,2.36E+11,2.42E+11,2.62E+11,2.84E+11,2.98E+11,3.19E+11,3.31E+11,3.41E+11,3.56E+11,3.75E+11,3.98E+11,4.16E+11,1.30E+11
Philippines,PHL,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.62E+11,1.69E+11,1.76E+11,1.85E+11,1.99E+11,2.13E+11,2.31E+11,2.51E+11,2.75E+11,2.86E+11,2.94E+11,3.10E+11,3.26E+11,3.49E+11,3.81E+11,4.14E+11,4.47E+11,4.88E+11,5.21E+11,5.43E+11,5.88E+11,6.21E+11,6.80E+11,7.31E+11,7.80E+11,8.18E+11,8.87E+11,9.48E+11,1.03E+12,1.11E+12,2.94E+11
Palau,PLW,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,210261713,230416785,242505591.6,232583526.2,246010923.8,266252977.6,276212775,293229025.1,283216489.4,257122811.4,261701179.7,284570779.1,295607900.5,291227325.7,311860772,339443492.4,345513137.2,338035893.6,364364116.5,352566187.4,210261713
Papua New Guinea,PNG,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,6481017428,7366839977,8252142547,10011738738,10932032963,10908882266,11714113272,11635434158,11288642503,11571339200,11689909086,11782139185,11994999917,12150356964,13004301438,14494469660,14951336393,16961711115,17553793028,18537466555,20624546300,20754466380,23205469530,23757281598,29374464874,31603731494,33928741116,35476919655,36022144009,38224033991,11689909086
Poland,POL,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.23E+11,2.18E+11,2.27E+11,2.42E+11,2.64E+11,2.91E+11,3.16E+11,3.42E+11,3.64E+11,3.85E+11,4.07E+11,4.24E+11,4.50E+11,4.64E+11,4.93E+11,5.21E+11,5.65E+11,6.18E+11,6.85E+11,7.12E+11,7.74E+11,8.38E+11,8.70E+11,9.03E+11,9.32E+11,9.83E+11,1.03E+12,1.10E+12,1.20E+12,1.28E+12,4.07E+11
Pre-demographic dividend,PRE,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,5.46E+11,5.75E+11,5.92E+11,6.21E+11,6.41E+11,6.91E+11,7.49E+11,8.18E+11,8.96E+11,9.62E+11,9.94E+11,1.07E+12,1.14E+12,1.13E+12,1.33E+12,1.43E+12,1.63E+12,1.77E+12,1.94E+12,2.06E+12,2.22E+12,2.35E+12,2.53E+12,2.70E+12,2.88E+12,2.87E+12,2.90E+12,3.05E+12,3.18E+12,3.35E+12,9.94E+11
Puerto Rico,PRI,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,33539865062,35474460547,36747878231,39160286395,41090334177,43595023448,45581990828,48751603457,50319219732,54847385268,58733761401,60499957633,61323055390,63015448424,71561555533,73282972910,75473206023,78275161129,77428186151,75399861666,75213919309,76671237934,79385642495,80211595024,79957879559,79546562681,78484982369,76274336611,74956975901,77608819567,58733761401
Portugal,PRT,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.17E+11,1.27E+11,1.32E+11,1.32E+11,1.36E+11,1.45E+11,1.51E+11,1.59E+11,1.69E+11,1.80E+11,1.91E+11,1.99E+11,2.09E+11,2.16E+11,2.22E+11,2.36E+11,2.52E+11,2.63E+11,2.72E+11,2.70E+11,2.79E+11,2.78E+11,2.71E+11,2.88E+11,2.93E+11,2.99E+11,3.18E+11,3.33E+11,3.62E+11,3.80E+11,1.91E+11
Paraguay,PRY,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,28778313418,31419342359,32127140028,32581904942,32516056620,30966339107,31994514394,33425791562,32955404969,35879600553,38014665159,42442719140,48119399705,52810030726,52893580254,59469808606,64133125074,61591935540,69297872980,72664615484,73852324240,78266222662,83809237145,88503340568,90120522095,30966339107
West Bank and Gaza,PSE,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,5847973887,6430460875,6574533884,7759796155,9261439909,10171489537,9048826209,8116456592,7099274759,8245412880,10211436491,11915932071,12273136314,13265905145,14488126233,15491362583,16518881598,18568276887,22319464164,23691827250,25433044780,28541925647,30924647527,32283134198,34635715905,35173987728,9048826209
Pacific island small states,PSS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,4861675025,4997604245,5400595153,5659182889,6029654262,6497100516,6836964786,6844937636,7009550562,7517656634,7817649218,7948239446,8311265728,8535064297,9150967580,9672238226,9836346385,10282041280,10613412606,10702403475,11020297192,11593861542,12164380098,13250828401,14729974957,15847741956,16362341539,17112077278,18229963873,18436733847,7817649218
Post-demographic dividend,PST,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.72E+13,1.80E+13,1.87E+13,1.93E+13,2.03E+13,2.13E+13,2.23E+13,2.35E+13,2.45E+13,2.57E+13,2.76E+13,2.87E+13,2.98E+13,3.09E+13,3.28E+13,3.46E+13,3.72E+13,3.90E+13,4.00E+13,3.92E+13,4.10E+13,4.28E+13,4.43E+13,4.60E+13,4.77E+13,4.90E+13,5.07E+13,5.31E+13,5.63E+13,5.83E+13,2.76E+13
Qatar,QAT,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,,,,,,,,,,,52844269903,58463637959,63242261800,68819470813,79713464227,82868539806,1.17E+11,1.42E+11,1.69E+11,1.83E+11,2.20E+11,2.61E+11,2.91E+11,3.06E+11,3.03E+11,2.33E+11,2.19E+11,2.49E+11,2.54E+11,2.60E+11,52844269903
Romania,ROU,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.22E+11,1.10E+11,1.02E+11,1.06E+11,1.13E+11,1.22E+11,1.29E+11,1.24E+11,1.23E+11,1.24E+11,1.30E+11,1.44E+11,1.54E+11,1.59E+11,1.85E+11,1.99E+11,2.36E+11,2.71E+11,3.37E+11,3.35E+11,3.40E+11,3.56E+11,3.72E+11,3.90E+11,4.09E+11,4.24E+11,4.72E+11,5.26E+11,5.77E+11,6.36E+11,1.30E+11
Russian Federation,RUS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.19E+12,1.16E+12,1.01E+12,9.43E+11,8.47E+11,8.26E+11,8.06E+11,8.25E+11,7.72E+11,8.36E+11,9.75E+11,1.06E+12,1.15E+12,1.30E+12,1.44E+12,1.66E+12,2.07E+12,2.32E+12,2.80E+12,2.68E+12,2.84E+12,3.16E+12,3.37E+12,3.61E+12,3.64E+12,3.43E+12,3.44E+12,3.72E+12,4.20E+12,4.29E+12,9.75E+11
Rwanda,RWA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,4035036738,4062747656,4402091432,4131239824,2103738491,2928887919,3320428842,3849520281,4234801318,4497290715,4971776222,5490253589,6323975588,6552736207,7231726271,8196230196,9229309800,10245958589,11581455886,12402484361,13461073151,14815468620,15518655300,16404665590,18515967704,20049281858,21448563464,23152331374,25435592739,28392207259,4971776222
South Asia,SAS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.39E+12,1.47E+12,1.59E+12,1.70E+12,1.84E+12,2.01E+12,2.19E+12,2.31E+12,2.47E+12,2.70E+12,2.86E+12,3.06E+12,3.23E+12,3.53E+12,3.90E+12,4.33E+12,4.81E+12,5.31E+12,5.58E+12,6.01E+12,6.52E+12,7.01E+12,7.64E+12,8.05E+12,8.45E+12,8.92E+12,9.51E+12,1.03E+13,1.12E+13,1.18E+13,2.86E+12
Saudi Arabia,SAU,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,5.41E+11,6.32E+11,6.66E+11,6.78E+11,6.87E+11,7.10E+11,7.31E+11,7.51E+11,7.89E+11,7.73E+11,8.28E+11,8.40E+11,8.27E+11,9.34E+11,1.04E+12,1.13E+12,1.20E+12,1.26E+12,1.37E+12,1.36E+12,1.43E+12,1.61E+12,1.70E+12,1.71E+12,1.76E+12,1.58E+12,1.51E+12,1.59E+12,1.66E+12,1.70E+12,8.28E+11
Sudan,SDN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,26792130648,27834647004,31085401474,34148320469,36247243031,39415498460,43706306723,49674429594,52227959175,54053518682,58518207869,64015125519,69272813978,75371877787,80187168163,88784486486,94436059938,1.13E+11,1.20E+11,1.28E+11,1.44E+11,1.38E+11,1.43E+11,1.48E+11,1.78E+11,1.94E+11,1.74E+11,1.74E+11,1.73E+11,1.66E+11,58518207869
